Customer ID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Satisfaction_Score,Referral_Source,Loyalty_Tier,Customer_Lifetime_Value,Engagement Count,Churn_B,Partner_B,Dependents_B,PhoneService_B,PaperlessBilling_B,Tenure_Bucket,Internet Service_B,Online Security_B,DeviceProtection_B,TechSupport_B,StreamingTV_B,StreamingMovies_B,Payment_Method_E,Internet Service_E
6698-OXETB,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,231.45,No,2,Advertisement,Bronze,196.39,0,0,0,0,1,0,10-19,0,0,0,0,0,0,MC,No
2103-ZRXFN,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,50.75,No,2,Friend,Bronze,51.00,1,0,0,0,1,0,0-9,1,0,0,0,0,0,MC,D
3724-BSCVH,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,242.4,No,5,Retail,Bronze,187.63,0,0,1,1,1,0,10-19,0,0,0,0,0,0,MC,No
4877-TSOFF,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,No,1,Online,Gold,4054.73,4,0,1,1,1,1,50-59,1,1,0,1,0,1,BT,D
9209-NWPGU,Male,0,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.4,2774.55,No,3,Friend,Gold,3202.93,4,0,0,0,1,0,40-49,1,1,0,1,1,0,EC,D
6961-VCPMC,Male,1,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.4,3605.2,Yes,3,Friend,Gold,3728.93,2,1,1,0,1,1,40-49,1,0,0,0,0,1,EC,FO
7306-YDSOI,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.9,No,1,Retail,Gold,3917.70,3,0,1,1,1,1,60-69,1,1,1,0,0,0,BT,D
5288-AHOUP,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,874.2,No,3,Online,Bronze,787.83,2,0,0,0,1,1,10-19,1,0,0,0,0,1,EC,FO
6688-UZPWD,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102,1145.35,Yes,4,Retail,Bronze,1223.09,3,1,1,0,1,1,10-19,1,0,0,0,1,1,EC,FO
0655-YDGFJ,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,No,5,Online,Silver,1472.58,2,0,0,0,1,0,20-29,1,0,1,0,0,0,BT,D
8468-EHYJA,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497.05,No,5,Friend,Gold,5625.63,4,0,1,0,1,1,50-59,1,1,0,0,1,1,EC,FO
6823-SIDFQ,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534.7,No,1,Advertisement,Silver,467.69,0,0,0,0,1,0,20-29,0,0,0,0,0,0,CC,No
1097-FSPVW,Female,0,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),54.55,2455.05,No,3,Friend,Gold,2177.17,3,0,0,0,1,0,40-49,1,1,1,0,0,0,CC,D
2839-RFSQE,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,38.7,Yes,2,Advertisement,Bronze,47.00,0,1,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
8328-SKJNO,Male,0,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947.4,No,2,Advertisement,Silver,940.58,3,0,0,1,0,0,20-29,1,1,0,1,0,0,BT,D
7010-ZMVBF,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,357,No,3,Online,Silver,357.13,0,0,1,1,1,0,10-19,0,0,0,0,0,0,MC,No
5201-CBWYG,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.8,1476.25,No,2,Retail,Gold,1547.48,0,0,1,1,1,0,60-69,0,0,0,0,0,0,BT,No
0968-GSIKN,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.8,70.8,Yes,1,Online,Bronze,76.73,1,1,0,0,1,1,0-9,1,0,0,0,0,0,MC,FO
1965-DDBWU,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,Yes,1,Friend,Silver,1356.46,3,1,0,0,1,1,10-19,1,0,0,1,0,1,CC,FO
9057-SIHCH,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.6,291.9,Yes,3,Retail,Bronze,261.87,3,1,0,0,1,1,0-9,1,0,0,0,1,1,EC,FO
6352-GIGGQ,Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.8,5903.15,No,2,Advertisement,Gold,6101.20,6,0,0,0,1,1,60-69,1,1,1,1,1,1,BT,D
3635-QQRQD,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.05,1201.65,No,1,Advertisement,Gold,1304.71,0,0,0,0,1,1,60-69,0,0,0,0,0,0,CC,No
6771-XWBDM,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,5921.35,Yes,1,Friend,Gold,6336.62,4,1,1,0,1,1,50-59,1,0,1,0,1,1,CC,FO
2897-DOVND,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,146.65,No,4,Retail,Bronze,155.60,1,0,0,0,1,1,0-9,1,0,0,0,0,0,EC,FO
3082-YVEKW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.15,1759.4,No,4,Friend,Silver,1705.87,5,0,1,1,1,1,20-29,1,1,1,1,1,0,BT,D
0191-EQUUH,Female,0,No,Yes,25,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844.45,No,1,Friend,Silver,764.62,3,0,0,1,0,0,20-29,1,1,0,1,0,0,BT,D
7134-HBPBS,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,7774.05,No,3,Online,Gold,8853.43,5,0,0,0,1,1,70-79,1,0,1,1,1,1,BT,FO
3489-HHPFY,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,134.05,No,5,Friend,Bronze,164.82,2,0,1,0,1,1,0-9,1,0,0,0,1,0,EC,FO
2926-JEJJC,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,140.95,No,5,Retail,Bronze,167.58,0,0,0,0,1,1,0-9,0,0,0,0,0,0,BT,No
8601-QACRS,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,249.95,Yes,1,Friend,Bronze,265.62,1,1,0,0,1,1,0-9,1,0,0,0,0,0,MC,D
4950-BDEUX,Male,0,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1701.65,No,1,Retail,Silver,1746.03,4,0,0,0,0,0,30-39,1,0,1,0,1,1,EC,D
5789-LDFXO,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.6,592.65,No,1,Advertisement,Silver,538.20,0,0,0,0,1,0,20-29,0,0,0,0,0,0,EC,No
0508-OOLTO,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,No,3,Friend,Bronze,154.27,1,0,1,1,1,1,0-9,1,0,0,0,0,0,EC,FO
2984-TBYKU,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732.65,No,4,Retail,Gold,8241.05,5,0,1,1,1,1,70-79,1,1,1,1,0,1,CC,FO
9822-WMWVG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.4,No,1,Advertisement,Gold,4435.90,5,0,0,0,1,1,40-49,1,1,1,1,1,0,EC,FO
2391-SOORI,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,Yes,1,Retail,Bronze,196.72,2,1,0,1,1,0,0-9,1,1,0,0,0,0,EC,D
9040-KZVWO,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018.1,No,2,Advertisement,Silver,1735.65,1,0,0,0,1,0,20-29,1,0,0,0,0,0,BT,FO
2645-QTLMB,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669,Yes,3,Online,Bronze,577.40,3,1,0,0,1,1,0-9,1,0,0,0,1,1,EC,FO
4806-HIPDW,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,Yes,1,Friend,Bronze,65.63,1,1,1,0,1,1,0-9,1,0,0,0,0,0,EC,FO
1548-ARAGG,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.5,224.85,No,2,Friend,Bronze,220.72,2,0,1,1,1,1,0-9,1,0,0,1,0,0,MC,D
6339-RZCBJ,Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.9,3771.5,No,5,Advertisement,Gold,4302.63,5,0,0,0,1,0,40-49,1,0,1,1,1,1,CC,D
4424-TKOPW,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,1,Online,Bronze,203.67,3,1,0,0,1,1,0-9,1,0,0,0,1,1,EC,FO
4415-WNGVR,Female,1,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.2,943.85,No,1,Retail,Bronze,996.00,6,0,1,0,1,1,10-19,1,1,1,1,1,1,EC,D
2522-AHJXR,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,No,2,Online,Gold,6601.77,6,0,1,0,1,1,60-69,1,1,1,1,1,1,BT,FO
0412-UCCNP,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175.85,No,3,Retail,Gold,2931.08,4,0,0,0,1,1,50-59,1,1,1,1,0,0,EC,D
1816-FLZDK,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,No,1,Retail,Bronze,33.33,2,0,0,0,0,0,0-9,1,0,0,1,0,0,MC,D
7096-UCLNH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,5,Friend,Bronze,19.30,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,Yes,1,Advertisement,Bronze,268.33,1,1,0,0,1,1,0-9,1,0,0,0,0,0,EC,FO
9136-ALYBR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,5,Friend,Bronze,24.40,1,1,0,0,0,1,0-9,1,0,0,0,0,0,MC,D
4615-PIVVU,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,No,4,Friend,Gold,3106.37,4,0,0,0,1,0,40-49,1,0,1,1,0,1,CC,D
8885-QSQBX,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,No,4,Friend,Bronze,55.31,2,0,0,0,1,0,0-9,1,1,0,0,0,0,BT,D
7479-NITWS,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Yes,5,Retail,Bronze,533.69,3,1,0,0,1,1,0-9,1,0,1,0,1,0,CC,FO
8617-ENBDS,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,No,3,Friend,Bronze,246.39,2,0,0,0,1,1,0-9,1,0,1,0,0,0,CC,FO
9385-NXKDA,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919.35,No,1,Retail,Gold,5542.84,5,0,1,0,1,1,70-79,1,1,1,0,1,1,CC,D
0430-IHCDJ,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49,749.25,No,1,Advertisement,Silver,633.34,1,0,0,0,1,1,10-19,1,0,0,0,0,0,EC,D
2959-MJHIC,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,307.4,Yes,4,Retail,Bronze,354.93,2,1,1,0,1,1,0-9,1,0,0,0,1,0,EC,FO
6674-KVJHG,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245.15,No,5,Retail,Bronze,307.46,0,0,0,0,1,0,10-19,0,0,0,0,0,0,EC,No
1814-DKOLC,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134.75,No,1,Online,Bronze,130.92,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes,1,Friend,Bronze,57.05,3,1,0,0,1,1,0-9,1,1,1,0,0,0,EC,D
9351-HXDMR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,No,3,Friend,Gold,8734.86,6,0,1,0,1,1,70-79,1,1,1,1,1,1,CC,FO
3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,No,2,Friend,Gold,4643.55,1,0,1,0,1,1,50-59,1,0,0,0,0,0,CC,FO
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,No,4,Friend,Gold,1170.65,0,0,1,1,1,1,40-49,0,0,0,0,0,0,EC,No
5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115.6,No,4,Online,Gold,1152.25,0,0,1,0,1,0,50-59,0,0,0,0,0,0,BT,No
5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,2,Online,Bronze,90.14,2,1,0,0,1,1,0-9,1,0,0,0,1,0,EC,FO
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95,95,Yes,1,Online,Bronze,109.14,4,1,1,0,1,1,0-9,1,1,0,0,1,1,EC,FO
8260-NGFNY,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,25.2,Yes,3,Online,Bronze,22.30,1,1,0,0,0,0,0-9,1,0,0,0,0,0,MC,D
1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,No,3,Friend,Gold,4645.07,4,0,1,1,1,1,50-59,1,0,1,0,1,1,EC,D
1866-RZZQS,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4187.75,Yes,4,Retail,Gold,4034.18,4,1,0,0,1,1,40-49,1,0,1,0,1,1,EC,FO
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,3,Advertisement,Gold,2341.32,2,0,1,0,1,1,40-49,1,0,0,0,1,0,MC,D
4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,No,2,Online,Gold,937.87,0,0,1,1,1,0,40-49,0,0,0,0,0,0,BT,No
9631-XEYKE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,1,Retail,Bronze,131.06,1,0,0,0,1,0,0-9,1,0,0,0,0,0,BT,D
8631-NBHFZ,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5154.6,Yes,2,Online,Gold,5250.56,5,1,1,1,1,0,60-69,1,1,1,1,1,0,CC,D
1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,No,5,Friend,Gold,3376.86,3,0,1,1,1,1,50-59,1,0,1,1,0,0,CC,D
8873-TMKGR,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,No,4,Friend,Silver,506.29,0,0,0,0,1,0,20-29,0,0,0,0,0,0,MC,No
8800-JOOCF,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,No,3,Retail,Bronze,986.33,2,0,0,1,1,1,10-19,1,0,0,0,1,0,EC,FO
1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,No,5,Retail,Gold,7858.62,4,0,1,0,1,1,60-69,1,0,1,0,1,1,EC,FO
4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,Yes,3,Retail,Silver,3472.94,4,1,0,0,1,1,30-39,1,0,1,0,1,1,EC,FO
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,Yes,1,Friend,Bronze,859.84,3,1,1,0,1,1,10-19,1,0,1,0,0,1,EC,FO
0064-YIJGF,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929,No,1,Friend,Silver,2008.76,1,0,1,1,1,1,20-29,1,0,0,0,0,0,BT,FO
2386-OWURY,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,No,1,Advertisement,Gold,5559.66,4,0,0,0,1,1,50-59,1,0,0,1,1,1,EC,FO
1725-IQNIY,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,6110.2,Yes,3,Retail,Gold,6161.17,6,1,1,0,1,0,50-59,1,1,1,1,1,1,BT,FO
0310-VQXAM,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,No,5,Advertisement,Bronze,194.77,0,0,0,0,1,0,10-19,0,0,0,0,0,0,MC,No
6598-RFFVI,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,28.3,Yes,1,Online,Bronze,38.05,0,1,0,0,1,0,0-9,0,0,0,0,0,0,CC,No
3453-RTHJQ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435,No,5,Advertisement,Bronze,454.09,1,0,0,0,1,1,0-9,1,0,0,0,0,0,EC,FO
6712-OAWRH,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,Yes,3,Online,Silver,2396.50,3,1,0,0,1,1,20-29,1,0,0,0,1,1,EC,FO
6278-FEPBZ,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,No,5,Online,Bronze,173.42,0,0,0,0,1,0,10-19,0,0,0,0,0,0,MC,No
4280-DLSHD,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,No,3,Advertisement,Bronze,458.75,2,0,1,0,1,1,0-9,1,0,1,0,0,0,MC,D
1508-DFXCU,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912,No,3,Retail,Bronze,1041.24,2,0,0,0,1,1,10-19,1,0,0,0,1,0,EC,FO
8614-VGMMV,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,679.55,Yes,4,Online,Silver,749.33,1,1,0,0,1,1,10-19,1,0,0,0,0,0,EC,D
7868-BGSZA,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,No,3,Retail,Gold,2989.88,5,0,1,0,1,1,40-49,1,1,1,0,1,1,EC,D
2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,No,3,Friend,Gold,3795.40,4,0,0,0,1,1,40-49,1,0,0,1,1,1,EC,FO
2930-UOTMB,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,1994.3,Yes,2,Online,Silver,1892.46,4,1,0,0,1,0,30-39,1,1,1,1,0,0,CC,D
7973-DZRKH,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,No,1,Friend,Gold,5611.25,4,0,0,1,1,1,60-69,1,1,1,1,0,0,CC,FO
5914-DVBWJ,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1505.85,Yes,4,Advertisement,Silver,1618.12,2,1,0,0,1,1,10-19,1,0,0,1,0,0,EC,FO
7698-YFGEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20,20,No,4,Retail,Bronze,17.11,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
2533-QVMSK,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5638.3,Yes,4,Advertisement,Gold,6180.39,3,1,1,0,1,1,60-69,1,0,0,1,1,0,EC,FO
9773-PEQBZ,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797.25,No,2,Online,Bronze,742.29,1,0,0,0,1,0,10-19,1,0,0,0,0,0,EC,FO
8644-XLFBW,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,3,Friend,Bronze,67.57,1,1,0,0,1,1,0-9,1,0,0,0,0,0,EC,FO
0650-BWOZN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359.45,No,1,Online,Silver,1334.98,1,0,0,0,1,1,10-19,1,0,0,0,0,0,EC,FO
8625-AZYZY,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,Yes,5,Advertisement,Silver,2297.56,4,1,1,0,1,1,20-29,1,0,1,0,1,1,EC,FO
7785-RDVIG,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54.7,No,3,Retail,Bronze,64.58,0,0,1,1,1,0,0-9,0,0,0,0,0,0,MC,No
9602-WCXPI,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,No,2,Retail,Gold,882.18,0,0,0,0,1,0,50-59,0,0,0,0,0,0,CC,No
2903-YYTBW,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,No,3,Online,Bronze,43.81,1,0,1,1,1,0,0-9,1,0,0,0,0,0,EC,D
3620-MWJNE,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,87.3,No,3,Online,Bronze,120.32,3,0,0,0,1,1,0-9,1,1,0,1,0,0,MC,D
8573-JGCZW,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351.55,No,2,Friend,Silver,345.66,0,0,0,0,1,1,10-19,0,0,0,0,0,0,BT,No
6837-HAEVO,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105,7297.75,No,4,Advertisement,Gold,6793.63,4,0,1,1,1,1,60-69,1,0,1,0,1,1,EC,FO
